"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
2456,0.4666124,0.0920195,0.2609935,0.2122137,0.8245114,0.0272801,0.6538081,0.0019782,0.0118694,0.221709,0.0811078,0.8892186,0.3464203,0.1212121,0.7941176
4065,0.4664207,0.002706,0.1357934,0.1014292,0.8066421,0.0071341,0.6197101,0.0023188,0.0492754,0.1843972,0.0034783,0.4608696,0.4950355,0.0816062,0.2777778
84,0.5,0,0.4285714,0.2142857,0.797619,0,0.5952381,0,0,0.2075472,0,1,0.3962264,0,1
211,0.4976303,0,0.1658768,0.1037736,0.8388626,0,0.6931818,0.0227273,0.0568182,0.0833333,0,0.9886364,0.3958333,0.0909091,1
4185,0.4936679,0.0869773,0.1046595,0.0906088,0.8401434,0,0.681875,0.003125,0.083125,0.0459153,0.08875,0.944375,0.3828265,0.0568356,0.75
924,0.4902597,0,0.1093074,0.0764331,0.9080087,0,0.7655172,0,0.0517241,0.1495601,0,0.8275862,0.4164223,0.1862745,1
61,0.5245902,0,0.3114754,0.0344828,0.9344262,0,0.8518519,0,0,0.5846154,0,1,0.2,0,0
2238,0.4776586,0.0031278,0.1648794,0.112917,0.8270777,0,0.652452,0.0021322,0.0522388,0.0319917,0.0031983,0.9936034,0.2745098,0.0292398,0.6
20254,0.5042954,0.0436457,0.054804,0.0515936,0.968895,0.0044929,0.9225937,0.0040386,0.0210904,0.0178493,0.0516042,0.327799,0.243279,0.5937984,0.7407407
1844,0.4430586,0.0005423,0.2857918,0.1898734,0.8085683,0.0265727,0.6439394,0.0075758,0.0164141,0.0503597,0,1,0.294964,0.0669643,0.5714286
982,0.4450102,0.0101833,0.1904277,0.1431193,0.8492872,0.0071283,0.6887755,0.0076531,0.0331633,0.0439024,0.005102,0.997449,0.2780488,0.020202,0.5
7276,0.482133,0.002199,0.1558549,0.1196921,0.8844145,0.0089335,0.745037,0.0054496,0.0330868,0.0309317,0.0011678,0.8186065,0.3994719,0.163286,0.3333333
4697,0.4881839,0.0023419,0.1417926,0.1019135,0.9037684,0,0.7740214,0.0029656,0.0326216,0.0469192,0.0023725,0.9982206,0.267948,0.0465116,0.4
3895,0.4693196,0.0015404,0.0942234,0.0735365,0.8790757,0,0.7463087,0.0033557,0.0550336,0.0533672,0.0006711,0.9986577,0.2357052,0.0441989,0.3571429
6516,0.8202885,0.240485,0.0432781,0.087105,0.3000307,0.6514733,0.7102804,0.0116822,0.0584112,0.0593407,0.0093458,0.9521028,0.3659341,0.1147541,0.625
179,0.4972067,0.0335196,0.0558659,0.0888889,0.9664804,0,0.9090909,0,0,0.0294118,0.030303,1,0,0,1
120,0.5083333,0,0.175,0.2033898,0.8083333,0,0.6111111,0,0.037037,0.1428571,0,0.9814815,0.5238095,0.0526316,1
316,0.4968354,0.0506329,0.1265823,0.0440252,0.8607595,0,0.704918,0,0.057377,0.1812081,0.0327869,0.9672131,0.4295302,0.1,0
563,0.4955595,0.0017762,0.0479574,0.0915493,0.9360568,0,0.8300654,0.0065359,0.0522876,0.0192308,0.0065359,1,0.3653846,0.3191489,0
7440,0.4486559,0.2010753,0.3189516,0.1699171,0.7998656,0.0248656,0.6508423,0.0030628,0.0416539,0.174045,0.1448698,0.9859112,0.4991146,0.089083,0.6551724
407,0.3759214,0.4078624,0.4176904,0.3779528,0.5773956,0.3562654,0.75,0,0.0096154,0.1544715,0.375,1,0.3089431,0.0277778,1
1452,0.4979339,0.0006887,0.112259,0.085048,0.9152893,0,0.7919708,0,0.0164234,0.0632479,0,0.9781022,0.2017094,0.0545455,0.5384615
410,0.4463415,0.1609756,0.1707317,0.154185,0.8609756,0,0.7134146,0.0060976,0.054878,0.0939227,0.1463415,0.9939024,0.3038674,0.0555556,1
1369,0.5091308,0.0058437,0.1351351,0.0967262,0.8875091,0.027027,0.7892562,0.0020661,0.0227273,0.0261569,0.0020661,0.9979339,0.1046278,0.0365854,0
1821,0.457441,0.0120813,0.2553542,0.1902834,0.8028556,0,0.6016647,0,0.0261593,0.09375,0.0083234,0.9928656,0.4299569,0.0269542,0.6923077
1234,0.4675851,0,0.197731,0.1354642,0.8095624,0,0.6289425,0,0.0575139,0.0375,0,0.9925788,0.2625,0.0126582,0.25
369,0.4390244,0,0.1490515,0.115942,0.897019,0,0.7372263,0,0.0145985,0.0986842,0,1,0.1381579,0.0666667,0
523,0.4608031,0,0.1548757,0.1241135,0.9043977,0,0.7614213,0.0050761,0.0101523,0.1581197,0,1,0.4401709,0.08,0.5
199,0.5075377,0,0.0954774,0.0816327,0.9145729,0,0.7857143,0,0.0142857,0.1025641,0,1,0.2820513,0.1176471,0
565,0.4884956,0.0141593,0.1646018,0.0865052,0.9185841,0.0371681,0.8814433,0,0.0103093,0.03,0.0154639,1,0.03,0.1111111,0
28766,0.5016339,0.0022596,0.0438712,0.0282506,0.9315164,0,0.8299225,0.0038155,0.0435889,0.0496649,0.0025436,0.9812695,0.1488847,0.1213057,0.3975904
707,0.4893918,0.0014144,0.1541726,0.1080332,0.8712871,0,0.7101449,0.0072464,0.0326087,0.024735,0,0.9963768,0.2120141,0.016129,1
851,0.4829612,0.0094007,0.13396,0.1159091,0.8907168,0,0.7346939,0,0.0058309,0.087766,0.0116618,0.9970845,0.3324468,0.0982143,0.5
700,0.5014286,0,0.2671429,0.1117479,0.8671429,0,0.740625,0.003125,0.025,0.2214112,0,0.9875,0.3649635,0.147541,0.3
1336,0.4401198,0.0022455,0.2552395,0.2526738,0.739521,0.0943114,0.6116152,0.0018149,0.0090744,0.1457364,0.0054446,1,0.3643411,0.0612245,0.3333333
15239,0.5100072,0.0171927,0.0885885,0.0625419,0.8341755,0.0009187,0.6679364,0.0026499,0.0684001,0.0370016,0.0165618,0.9137132,0.407815,0.1248128,0.1272727
11727,0.4540803,0.0333419,0.3561866,0.2189941,0.7148461,0.0167988,0.5460582,0.0042568,0.0681083,0.1701286,0.0219649,0.9838243,0.4744948,0.0414938,0.4028436
578,0.5276817,0,0.0968858,0.043956,0.8823529,0,0.7655502,0.0191388,0.0669856,0.05,0,0.9952153,0.3318182,0.1568627,0
149,0.4899329,0,0.2348993,0.1052632,0.885906,0,0.7714286,0,0.0142857,0.3636364,0,1,0.4727273,0,0
705,0.4865248,0,0.2553191,0.1933702,0.7943262,0.1390071,0.803653,0.0045662,0.0182648,0.0759494,0,1,0.1772152,0.1111111,0
2846,0.4641602,0.0014055,0.1777934,0.1521311,0.8376669,0.0151089,0.6689596,0.0042992,0.0189166,0.0613398,0.0008598,0.9974205,0.2695722,0.071618,0.25
53884,0.4730718,0.0418492,0.1527355,0.1170711,0.7906985,0.0129166,0.6131563,0.0022353,0.075544,0.0558212,0.0401898,0.9792893,0.4542361,0.0544972,0.4495413
1070,0.4663551,0.0971963,0.182243,0.1663748,0.8514019,0,0.6600442,0,0.0110375,0.0811359,0.0905077,0.99117,0.4036511,0.1081081,1
1022,0.4530333,0.9784736,0.092955,0.1073345,0.9383562,0,0.8047138,0,0.016835,0.1290323,0.969697,0.996633,0.228739,0.25,1
324,0.4907407,0.0895062,0.1666667,0.1393939,0.8919753,0,0.7538462,0,0.0153846,0.0714286,0.0692308,0.9923077,0.1285714,0.12,0.5
7413,0.500607,0.0008094,0.1477135,0.0502431,0.9487387,0,0.8734026,0.0003994,0.0195687,0.0180392,0.0007987,0.9936102,0.0156863,0.2142857,0.5454545
957,0.5005225,0,0.1358412,0.1087866,0.8714734,0,0.6981132,0.0026954,0.0215633,0.1392111,0,0.9595687,0.2830626,0.1282051,0.3333333
29764,0.4695941,0.1892555,0.1471576,0.1189586,0.8173297,0.0114232,0.6363712,0.0042292,0.0458579,0.1011479,0.1591343,0.9842441,0.3310972,0.0920437,0.6076555
572,0.4475524,0.4458042,0.1958042,0.1772152,0.8671329,0,0.6801802,0.0045045,0.018018,0.0472103,0.3468468,1,0.3261803,0.2051282,1
81,0.5308642,0,0.308642,0.2105263,0.8641975,0,0.6857143,0,0,0.2222222,0,1,0.3555556,0,0
2348,0.5004259,0,0.1286201,0.059676,0.9169506,0,0.8233333,0.0077778,0.0244444,0.0625,0,0.9988889,0.1645833,0.0987654,0.5
1100,0.4636364,0,0.2681818,0.2016949,0.7690909,0.0672727,0.6434978,0.0044843,0.0381166,0.0804124,0,1,0.2907216,0.0522388,0.8333333
3380,0.4988166,0.0026627,0.0686391,0.0525384,0.9118343,0,0.7913793,0.0043103,0.0387931,0.042114,0.0025862,0.9853448,0.2592898,0.0991957,0
2115,0.5068558,0.0099291,0.21513,0.1380633,0.741844,0.0392435,0.6181263,0.0040733,0.0835031,0.2187749,0.00611,0.9592668,0.5624503,0.0481928,0.5483871
1640,0.4841463,0.0012195,0.2146341,0.1288416,0.8792683,0,0.730486,0,0.0162003,0.0313837,0,0.9970545,0.1298146,0.078125,0.2857143
359,0.4930362,0,0.2033426,0.1483516,0.8969359,0,0.729927,0,0,0.0743243,0,0.9927007,0.3108108,0.2222222,1
1251,0.5067946,0,0.0391687,0.0275527,0.9144684,0,0.8121951,0.004878,0.0609756,0.0191388,0,0.997561,0.2344498,0.056338,0.3333333
3781,0.4906109,0.0026448,0.1401746,0.1137072,0.8690823,0.0089923,0.7335264,0.0101376,0.0506879,0.0842175,0.0021723,0.9427951,0.3945623,0.1809701,0.7272727
11824,0.4750507,0.0012686,0.2007781,0.1553085,0.8193505,0.0183525,0.6649808,0.0040461,0.0410682,0.0873338,0.0008092,0.9959539,0.3517356,0.0349614,0.5849057
111,0.5135135,0,0.1621622,0.1296296,0.9279279,0,0.8139535,0,0,0.0851064,0,1,0.1914894,0.125,0
3450,0.4695652,0.0243478,0.2014493,0.1486339,0.8202899,0.0037681,0.6434426,0.0047814,0.045082,0.0518135,0.0150273,0.9863388,0.3931347,0.0729295,0.5
4674,0.495721,0.0049208,0.0838682,0.0623674,0.8917415,0,0.7678256,0.0076606,0.0530348,0.0352473,0.0041249,0.9911609,0.291643,0.0752033,0.4117647
2552,0.4976489,0.005094,0.0576019,0.0405616,0.8628527,0.0160658,0.7574751,0.0044297,0.0841639,0.0464625,0.0055371,0.9557032,0.2111932,0.1077844,0.3636364
1689,0.5020722,0.0118413,0.1130847,0.059453,0.9224393,0,0.8091873,0.0035336,0.0353357,0.0690789,0.0176678,0.8621908,0.3601974,0.2348485,0.6666667
5179,0.4813671,0.0144816,0.1426916,0.1046165,0.874107,0.0245221,0.7867171,0.0048596,0.0485961,0.020624,0.012419,0.9897408,0.1168694,0.1039427,0.2857143
11133,0.5039971,0.0397916,0.0805713,0.0789569,0.9075721,0.0114075,0.7958026,0.0059558,0.0371526,0.133448,0.0306296,0.8068633,0.3607766,0.2255859,0.7522124
4450,0.5552809,0.0020225,0.0366292,0.0378979,0.9098876,0.0334831,0.8868132,0.010989,0.0494505,0.0277778,0.0010989,0.0824176,0.5929487,0.5475113,0
1122,0.5,0.0008913,0.1327986,0.0802139,0.8832442,0,0.7432432,0.0045045,0.0292793,0.0368764,0.0022523,1,0.2798265,0.09375,0
10792,0.4785026,0.0029652,0.147702,0.1099858,0.8565604,0.0127872,0.715959,0.0056125,0.0466081,0.0298295,0.0026842,0.9875549,0.3226799,0.0829228,0.0526316
112,0.5178571,0.0267857,0.0892857,0.0740741,0.7678571,0,0.6363636,0,0.0909091,0.1129032,0.0363636,1,0.016129,0,0.8
25325,0.4807897,0.2021323,0.1530109,0.1187163,0.8630602,0.0061204,0.7090304,0.0022862,0.041671,0.0366403,0.1783228,0.9422218,0.3130443,0.0721431,0.6266667
7498,0.4742598,0.9825287,0.1198986,0.1171994,0.8787677,0.0345425,0.7476723,0.0079143,0.033054,0.0749354,0.9972067,0.9995345,0.2919897,0.295354,0.5
103907,0.4759448,0.4733079,0.1385758,0.1178815,0.8456889,0.02406,0.7096616,0.0050851,0.0454299,0.0837689,0.4315583,0.9889523,0.3370385,0.1124174,0.4944882
2469,0.4653706,0.3345484,0.1782098,0.1636364,0.8278655,0.0425273,0.6918172,0.0031881,0.0244421,0.1311173,0.2688629,0.9872476,0.3868883,0.1084656,0.9
1071,0.4761905,0,0.200747,0.1497326,0.8160598,0.031746,0.6784038,0.0070423,0.0469484,0.1180124,0,0.9976526,0.3084886,0.1056911,0.6
602,0.4435216,0,0.1179402,0.1014925,0.9036545,0,0.7729258,0.0043668,0.0218341,0.0691057,0,1,0.2845528,0.0779221,0
577,0.4714038,0.1733102,0.1230503,0.1409836,0.9098787,0,0.7857143,0,0.0190476,0.0666667,0.1714286,0.9952381,0.1777778,0.1621622,0.6666667
1848,0.5005411,0.0021645,0.1222944,0.0975081,0.9042208,0,0.7650514,0,0.0234949,0.0435393,0.0014684,0.9970631,0.2893258,0.08125,0.3333333
64994,0.4726282,0.0369726,0.1233652,0.0911717,0.7619011,0.0558052,0.6376269,0.0026677,0.0793152,0.0488184,0.0346008,0.9372885,0.4098621,0.0576542,0.3576159
116,0.5172414,0,0.112069,0.1607143,0.8275862,0,0.6170213,0,0.0425532,0,0,1,0.2553191,0.2857143,0
225,0.52,0,0.0977778,0.1018519,0.9288889,0,0.8356164,0.0136986,0.0273973,0.1309524,0,1,0.297619,0.1515152,0
526,0.4885932,0,0.230038,0.1821561,0.8745247,0,0.7212389,0,0.0132743,0.1171875,0,1,0.390625,0.1071429,0.6
335,0.438806,0.0149254,0.241791,0.1861702,0.8238806,0,0.6381579,0,0.0263158,0.0559006,0.0065789,1,0.2111801,0.1,0.5
1196,0.4565217,0.0008361,0.2265886,0.1415385,0.8971572,0,0.7589099,0.0020964,0.0083857,0.046,0,1,0.206,0.0961538,1
7232,0.4857577,0.0210177,0.1153208,0.0881958,0.8779038,0.0127212,0.7600324,0.0024321,0.0518849,0.0518832,0.0170247,0.95379,0.2897771,0.0928218,0.2857143
1625,0.4787692,0.0073846,0.0935385,0.0661157,0.8953846,0,0.760274,0.010274,0.0325342,0.1244378,0.005137,0.7671233,0.3598201,0.1,0.1666667
403,0.5012407,0.0024814,0.2059553,0.119403,0.91067,0,0.797619,0,0.0119048,0.0454545,0.0059524,1,0.0965909,0.0769231,0.4
1749,0.4665523,0.004574,0.2018296,0.1575563,0.8164666,0.0457404,0.6804565,0.0014265,0.0228245,0.0715232,0,0.9857347,0.205298,0.0952381,0.75
207,0.4927536,0,0.1690821,0.1142857,0.8937198,0,0.7407407,0,0.0123457,0.7665706,0,0.9753086,0.6167147,0.2173913,0.3333333
646,0.4922601,0,0.0650155,0.0457317,0.9303406,0,0.8190476,0.0047619,0.0190476,0.0748899,0,1,0.1982379,0.1666667,0.6666667
4741,0.4631934,0.002953,0.233706,0.1383104,0.7829572,0.0423961,0.6663185,0.0062663,0.0715405,0.077553,0.002611,0.9028721,0.3819846,0.0924933,0.2682927
71,0.4929577,0,0.3239437,0.1666667,0.7323944,0,0.5555556,0,0.0833333,0.1428571,0,1,0.2142857,0,0
9048,0.4379973,0.0014368,0.2343059,0.1903638,0.7257958,0.0286251,0.5496625,0.0069913,0.0670203,0.0540479,0.0012054,0.9708293,0.5464082,0.0504098,0.3333333
130,0.5230769,0.0615385,0.1230769,0.1451613,0.9384615,0,0.8,0,0,0.2982456,0.025,1,0.3157895,0.4166667,0
5183,0.4659464,0.0316419,0.1115184,0.0979046,0.8579973,0.0136986,0.7085685,0.0041047,0.0410467,0.0478749,0.0302719,0.9912776,0.2276502,0.0633663,0.16
904,0.4590708,0,0.1382743,0.1349693,0.8926991,0,0.7313433,0.0029851,0.0179104,0.1625,0,0.9313433,0.3025,0.125,0.2
465,0.4860215,0,0.1612903,0.1506276,0.8623656,0,0.6789474,0.0052632,0.0105263,0.0731707,0,1,0.2926829,0.1136364,0.7142857
1926,0.4558671,0.3260644,0.1884735,0.1660305,0.8811007,0.0020768,0.7050754,0.0013717,0.0123457,0.0677749,0.2770919,0.9958848,0.2953964,0.1690141,0.5
441,0.4761905,0.0022676,0.2086168,0.1471861,0.8707483,0,0.6989247,0,0.0053763,0.2677165,0,0.9731183,0.2480315,0.0769231,1
2555,0.4669276,0.0019569,0.2125245,0.1365639,0.8148728,0.0328767,0.693148,0.0039722,0.0556107,0.210815,0.000993,0.9980139,0.2163009,0.0398406,0.64
4292,0.4895154,0.0018639,0.1048462,0.086262,0.8723206,0.0018639,0.7275542,0.006192,0.044582,0.021805,0.0012384,0.9907121,0.2537856,0.0878788,0.375
3117,0.4959897,0.0019249,0.1196663,0.0725652,0.919153,0,0.8163445,0.0017575,0.0342707,0.020654,0.0017575,0.9973638,0.0981067,0.0662651,0.6666667
11249,0.4780869,0.0072895,0.1119211,0.086016,0.8438972,0.0036448,0.7025606,0.0082305,0.0722451,0.0731087,0.0070873,0.9935985,0.4219114,0.0690411,0.5166667
7767,0.4645294,0.2626497,0.1644135,0.1382544,0.8814214,0,0.7201018,0.0032715,0.0341694,0.034398,0.2686296,0.909851,0.4247104,0.1321839,0.9230769
126,0.515873,0,0.1269841,0.1147541,0.8888889,0,0.7272727,0,0.0454545,0.0833333,0,1,0.25,0,0
15132,0.4707243,0.0171821,0.164618,0.1223623,0.8257996,0.0202881,0.6615613,0.0055995,0.0363966,0.0458831,0.0141634,0.8825758,0.3153677,0.0640585,0.5102041
197,0.4974619,0,0.2690355,0.1212121,0.8071066,0,0.6145833,0,0.0104167,0.627907,0,1,0.4302326,0,0.5
11216,0.482525,0.0288873,0.1409593,0.1185389,0.8235556,0.0007133,0.6400428,0.0057816,0.0507495,0.0473276,0.0368308,0.956531,0.4026928,0.0510083,0.35
365,0.4931507,0.3452055,0.2931507,0.2162162,0.8356164,0,0.6832298,0.0062112,0.0310559,0.2907489,0.2795031,1,0.1982379,0,1
348,0.4626437,0,0.2758621,0.2620321,0.75,0.0747126,0.5673759,0,0,0.11875,0,1,0.4375,0.0625,1
348,0.433908,0.6091954,0.1350575,0.142132,0.8362069,0,0.6402878,0.0143885,0.0503597,0.0733333,0.5611511,1,0.36,0.0909091,0.5
1221,0.4725635,0.4398034,0.2178542,0.2096273,0.8542179,0,0.6896552,0,0.0268199,0.1553398,0.3850575,0.9942529,0.3187702,0.0896226,0.8
571,0.4886165,0.0017513,0.2276708,0.1986301,0.8441331,0,0.6718147,0,0.011583,0.1220339,0,1,0.3762712,0.0298507,1
340,0.5264706,0.0058824,0.0588235,0.0434783,0.8794118,0,0.7479675,0.0081301,0.0650407,0.1517241,0.0162602,0.504065,0.3724138,0.0689655,0.6666667
13916,0.4505605,0.5730095,0.1636246,0.1449124,0.8583645,0.0309715,0.7117416,0.0047629,0.020087,0.1060718,0.4926486,0.9954442,0.3278415,0.1842432,0.6153846
5979,0.4703128,0.0018398,0.1764509,0.1357752,0.7753805,0.0133802,0.6013851,0.006541,0.0727203,0.1837312,0.0026933,0.9799923,0.3552136,0.0508772,0.372093
577,0.4558059,0.7850953,0.0866551,0.089172,0.9428076,0,0.8154762,0,0.0119048,0.1016043,0.7083333,0.9880952,0.2352941,0.2857143,0.5
541,0.4547135,0.0073937,0.323475,0.2305085,0.7319778,0.1201479,0.6511628,0,0.0232558,0.0772532,0,0.9953488,0.3218884,0.0166667,1
31117,0.4735675,0.0126298,0.3346402,0.1249008,0.8924061,0.0038564,0.7903005,0.0020492,0.0292957,0.1135033,0.0108531,0.9674408,0.225661,0.0894226,0.4444444
7425,0.6261279,0.2012121,0.0010774,0.0028818,0.7156902,0.280404,0.9824324,0.0006757,0.0013514,0.0852905,0.1952703,0.9263514,0.2027194,0.2110799,0
1936,0.4731405,0.0118802,0.1813017,0.1421569,0.8527893,0,0.667107,0.005284,0.0303831,0.0923261,0.006605,0.988111,0.2422062,0.1241611,0.5833333
11025,0.4904308,0.0052608,0.0887982,0.0655037,0.9268027,0,0.824647,0.0023107,0.0256739,0.0267366,0.0043646,0.9887035,0.1224388,0.0698603,0.326087
6966,0.4674131,0.0020098,0.1841803,0.1366577,0.6896354,0.0951766,0.5695931,0.0035689,0.0767309,0.038105,0.0028551,0.9867951,0.5379334,0.0359008,0.5384615
299,0.5217391,0,0.2341137,0.0699301,0.8862876,0,0.7874016,0.007874,0.0393701,0.754352,0,1,0.3404255,0.3333333,0.6666667
835,0.5101796,0.0023952,0.0203593,0.0171149,0.9473054,0,0.8795181,0.0040161,0.0481928,0.1443299,0.0080321,0.9598394,0.1443299,0.2571429,0.8
5443,0.4914569,0.0104722,0.14018,0.0975434,0.9143854,0.0022047,0.7845188,0.000523,0.0198745,0.0468594,0.0099372,0.9780335,0.1759721,0.0639098,0.5789474
1081,0.506013,0.0037003,0.0777058,0.0580524,0.9213691,0,0.7857143,0,0.0164835,0.037037,0,0.9945055,0.2142857,0.0547945,0.75
441,0.4557823,0.3718821,0.1995465,0.2166667,0.8684807,0,0.6836158,0,0.0112994,0.1015228,0.2768362,1,0.3045685,0.1142857,1
244,0.4836066,0,0.2254098,0.1904762,0.852459,0,0.6344086,0,0.0215054,0.1913043,0,0.9462366,0.3826087,0.2,1
1116,0.4453405,0.546595,0.1335125,0.1211632,0.8826165,0,0.6992481,0.0050125,0.0225564,0.1582278,0.4761905,0.9974937,0.335443,0.1916667,0.5
164164,0.4949441,0.1600899,0.0998757,0.0813151,0.8346166,0.0369082,0.7042326,0.0078558,0.0622591,0.0734984,0.1520686,0.7410337,0.4835555,0.1849389,0.3433333
527,0.4705882,0,0.1897533,0.1577061,0.8690702,0,0.7018349,0,0.0183486,0.0562771,0,1,0.2597403,0.0625,1
5626,0.476893,0.0071098,0.2252044,0.0971797,0.7840384,0.0135087,0.6495363,0.0046368,0.0772798,0.4768547,0.007728,0.9126739,0.4384475,0.0473118,0.1176471
18945,0.487147,0.1130641,0.0791238,0.0825443,0.8140406,0.0150435,0.6778726,0.0093237,0.0785292,0.0813126,0.1061064,0.9715036,0.4662806,0.0576653,0.4666667
322,0.4782609,0,0.2018634,0.1666667,0.8229814,0,0.5985915,0,0,0.2067039,0,1,0.3351955,0.0588235,0.8
334,0.4670659,0,0.2305389,0.1460674,0.8802395,0,0.7194245,0,0.0071942,0.0671141,0,0.9928058,0.2147651,0.0740741,0.5
2048,0.4628906,0.0039062,0.1704102,0.1663636,0.8486328,0,0.6782007,0.0046136,0.0253749,0.0687433,0.005767,1,0.2534909,0.0541516,0.7142857
1462,0.4555404,0,0.2927497,0.2324121,0.7612859,0.0499316,0.5743671,0.0015823,0.0094937,0.091954,0,0.9984177,0.4554598,0.0813008,0.8666667
231,0.4588745,0,0.1731602,0.168,0.9004329,0,0.75,0,0.0113636,0.1456311,0,1,0.3398058,0.3636364,1
1022,0.4784736,0,0.0998043,0.0919325,0.9217221,0,0.8181818,0.0082645,0.0275482,0.0810127,0,1,0.2481013,0.1466667,1
468,0.4957265,0.0021368,0.1858974,0.1228814,0.9038462,0,0.7597765,0,0.0111732,0.0478723,0.0055866,1,0.2925532,0.0714286,0.5
252,0.5396825,0,0.0873016,0.0344828,0.9444444,0,0.8607595,0,0.0253165,0.185567,0,0.7721519,0.3505155,0.1428571,1
839,0.5041716,0.0047676,0.0715137,0.0528846,0.942789,0,0.869403,0,0.0298507,0.0428571,0.0074627,0.9925373,0.0357143,0.0454545,0
210943,0.4954988,0.0963341,0.1048008,0.085547,0.8552879,0.0224516,0.7067186,0.0051313,0.0591331,0.0514443,0.0953862,0.7948368,0.4696863,0.2200559,0.2480818
2540,0.4614173,0.0003937,0.2271654,0.1710526,0.8216535,0.05,0.6813075,0,0.0122574,0.0420744,0,0.9979571,0.2906067,0.0883721,0.6153846
1623,0.5631547,0.0055453,0.0634627,0.0479549,0.7436845,0.004313,0.5349794,0.0013717,0.090535,0.1611047,0.0041152,0.9561043,0.6915995,0.0655738,0.75
2371,0.4668916,0.3479544,0.1661746,0.1337025,0.8595529,0,0.6977731,0.0063627,0.0328738,0.0950096,0.2990456,0.9989396,0.3416507,0.0985507,0.6
38142,0.5309108,0.0712862,0.1357296,0.1103845,0.7072781,0.0983168,0.5968882,0.0078136,0.0770485,0.0621296,0.0525887,0.968474,0.5044287,0.0922271,0.4166667
54,0.5555556,0,0.1111111,0.0833333,0.8333333,0,0.5909091,0,0,0.2413793,0,1,0.9310345,0,0
1031,0.4539282,0.0009699,0.1930165,0.1474245,0.8632396,0.0261882,0.7164557,0,0.0050633,0.1838843,0,0.9873418,0.3533058,0.1188119,0.7857143
13900,0.4781295,0.0016547,0.1703597,0.1294458,0.7958273,0.0236691,0.6281373,0.0047806,0.0460987,0.095444,0.0017074,0.9848045,0.3780695,0.0619855,0.4672897
190,0.4368421,0.0210526,0.2736842,0.1869159,0.8,0,0.6,0,0.0222222,0.1089109,0.0222222,1,0.2079208,0,0.6666667
2055,0.443309,0.1445255,0.1717762,0.1617133,0.8593674,0,0.6888889,0.0046784,0.0222222,0.0756757,0.1403509,0.9988304,0.3459459,0.0798611,0.75
21744,0.4968267,0.0286516,0.1285872,0.1123298,0.6775662,0.1208149,0.6041107,0.002686,0.0907392,0.0776605,0.0233563,0.9928763,0.4099526,0.0434578,0.3983051
11114,0.4981105,0.1223682,0.0477776,0.038365,0.9089437,0.0029692,0.8166008,0.0036891,0.055336,0.0990028,0.1196311,0.9422925,0.140076,0.1086957,0.3521127
698,0.4426934,0.004298,0.4068768,0.2724936,0.7077364,0.0902579,0.584375,0.003125,0.01875,0.2118227,0,0.996875,0.3078818,0.0119048,0.75
8024,0.7210867,0.0731555,0.0023679,0.0035746,0.432328,0.550349,0.8753412,0,0.0018198,0.0308642,0.0746133,0.9626934,0.1569665,0.1906508,0
1040,0.5076923,0,0.0961538,0.0488281,0.9423077,0,0.8338558,0.0031348,0.0188088,0.1355014,0,1,0.2113821,0.3461538,0.6666667
341,0.5073314,0,0.1788856,0.1130952,0.771261,0,0.5961538,0.0192308,0.0705128,0.1521739,0,1,0.4945652,0.0576923,0.6
2653,0.4632492,0.0599322,0.1571806,0.1383427,0.8846589,0,0.7198825,0.0019589,0.0176298,0.1067367,0.049951,0.9980411,0.3954506,0.1265823,0.5555556
6746,0.4914023,0.0108212,0.132523,0.0556689,0.9653128,0.0016306,0.9130049,0.0004439,0.0115402,0.023407,0.0039947,0.9884598,0.012137,0.1666667,0.2857143
20608,0.4938373,0.0148971,0.0754561,0.0767903,0.9372574,0.0029115,0.8477419,0.0025806,0.031129,0.0350195,0.0143548,0.9535484,0.1906615,0.1136012,0.440678
9846,0.537274,0.1381272,0.002336,0.0046093,0.9036157,0.0702823,0.9171835,0.0007297,0.0091208,0.0971673,0.137541,0.920467,0.1462451,0.1776393,0.1428571
1533,0.4716243,0,0.1904762,0.1851852,0.7964775,0.0489237,0.6543624,0.0067114,0.0436242,0.0872894,0,0.9916107,0.2358346,0.0725389,0.6666667
368,0.4728261,0,0.2744565,0.1649485,0.8423913,0,0.6686391,0,0.0118343,0.0815217,0,0.9881657,0.2228261,0.027027,0
1886,0.4660657,0,0.2216331,0.1727905,0.8202545,0.0413574,0.6720867,0,0.0216802,0.0428016,0,0.9945799,0.2658885,0.0434783,0.7777778
1504,0.4893617,0.0026596,0.1429521,0.0872396,0.8138298,0.0425532,0.6882883,0.0054054,0.0468468,0.0826446,0.0036036,0.990991,0.3652893,0.0950226,0.5555556
2842,0.4806474,0.0154821,0.1871921,0.1686992,0.7529909,0.0478536,0.6077441,0.003367,0.0698653,0.4474419,0.0109428,0.9882155,0.4427907,0.0567686,0.5
151,0.4370861,0,0.2516556,0.2823529,0.8344371,0,0.6268657,0,0,0.1625,0,1,0.2375,0,1
3304,0.4724576,0.0057506,0.0826271,0.0636833,0.8692494,0.0121065,0.7392344,0.0055821,0.0422648,0.0442073,0.0063796,0.992823,0.3643293,0.0684327,0.4166667
1263,0.4766429,0.0007918,0.1393508,0.0922844,0.8978622,0,0.7478814,0,0.0190678,0.0503018,0,0.9978814,0.2635815,0.0844156,0.5
